album_id,artist_id,title,release_year,release_date,primary_genre,secondary_genre,album_type,total_tracks,popularity_score
ALB_1373,ART_0118,Ergonomic Fresh-Thinking Hardware,2013,2021-11-07,Country,,Compilation,12,0.104
ALB_1374,ART_0109,World Agent,2024,2026-04-27,Country,,Compilation,12,0.063
ALB_1375,ART_0351,Down-Sized Grid-Enabled Pricing Structure,2022,2025-12-17,Indie,,Studio,16,0.066
ALB_1376,ART_0437,Organic Regional Circuit,2010,2018-06-26,Rock,Jazz,Live,12,0.151
ALB_1377,ART_0123,Focused Dedicated Software,2024,2026-04-27,Metal,Electronic,EP,16,0.206
ALB_1378,ART_0501,Versatile Upward-Trending Artificial Intelligence,2016,2019-03-21,Rock,,Studio,12,0.15
ALB_1379,ART_0299,Pulse Arm,2022,2024-10-20,Electronic,,Studio,14,0.07
ALB_1380,ART_0403,Secured Client-Server Forecast,2020,2022-05-17,Metal,,EP,14,0.108
ALB_1381,ART_0412,Journey Rule,2009,2023-05-20,Classical,Electronic,Studio,10,0.073
ALB_1382,ART_0646,Stories Focus,2017,2022-06-20,Metal,,Studio,12,0.074
ALB_1383,ART_0289,Journey Agency,2023,2025-08-25,Indie,,Live,10,0.06
ALB_1384,ART_0437,User-Centric National Data-Warehouse,2013,2017-07-23,Rock,Jazz,EP,16,0.082
ALB_1385,ART_0567,Thunder Necessary,2022,2025-10-26,Rock,,Compilation,10,0.06
ALB_1386,ART_0562,Reactive Mission-Critical Process Improvement,2017,2024-06-05,Indie,,Studio,14,0.065
ALB_1387,ART_0437,Revolution Chance,2016,2023-11-17,Rock,Jazz,Studio,8,0.131
ALB_1388,ART_0045,Life Relate,2011,2013-07-22,Country,Classical,Studio,16,0.06
ALB_1389,ART_0202,Reduced Stable Moderator,2008,2011-01-06,Indie,R&B,Studio,14,0.056
ALB_1390,ART_0428,Down-Sized Analyzing Forecast,2019,2022-04-27,Jazz,Country,Studio,14,0.056
ALB_1391,ART_0211,Total Regional Flexibility,2024,2026-04-27,Country,,Studio,10,0.197
ALB_1392,ART_0424,Life Real,2020,2026-02-05,Country,Jazz,Compilation,8,0.075
ALB_1393,ART_0401,Cloned Human-Resource Protocol,2007,2013-12-05,Indie,Rock,Live,10,0.069
ALB_1394,ART_0065,Star Together,1994,2023-09-15,Pop,Jazz,Studio,12,0.116
ALB_1395,ART_0039,Multi-Lateral Bi-Directional Adapter,2012,2017-10-30,Rock,,Studio,8,0.124
ALB_1396,ART_0230,Journey Use,2015,2023-03-01,Metal,,Studio,16,0.065
ALB_1397,ART_0372,World During,2023,2026-04-19,R&B,Hip-Hop,EP,14,0.093
ALB_1398,ART_0679,Profound Tertiary Attitude,2008,2024-10-12,Hip-Hop,,Studio,10,0.106
ALB_1399,ART_0621,Life Memory,1999,2022-12-27,Metal,R&B,EP,12,0.088
ALB_1400,ART_0021,Public-Key Background Contingency,2020,2023-02-11,Electronic,Jazz,Studio,16,0.059
ALB_1401,ART_0419,Persevering Next Generation Structure,2019,2021-06-04,R&B,,Studio,14,0.14
ALB_1402,ART_0120,Fully-Configurable Multi-Tasking Function,2022,2024-12-25,Electronic,,EP,16,0.077
ALB_1403,ART_0437,Object-Based Value-Added Complexity,2021,2023-05-17,Rock,Jazz,Studio,10,0.063
ALB_1404,ART_0162,Digital Return,2000,2010-10-06,Electronic,,Studio,8,0.07
ALB_1405,ART_0695,Soul Process,2010,2016-07-20,Jazz,,Studio,14,0.055
ALB_1406,ART_0437,Echo More,2024,2026-04-27,Rock,Jazz,Studio,8,0.058
ALB_1407,ART_0533,Centralized Responsive Extranet,2005,2024-01-06,R&B,Rock,Studio,16,0.105
ALB_1408,ART_0437,Assimilated Next Generation Focus Group,2016,2020-02-15,Rock,Jazz,Studio,12,0.054
ALB_1409,ART_0473,Mandatory Hybrid Protocol,2021,2023-09-24,Electronic,Pop,Compilation,16,0.069
ALB_1410,ART_0157,Life Show,2016,2021-05-17,Country,Pop,Studio,10,0.076
ALB_1411,ART_0407,Synergistic Reciprocal Product,2022,2025-09-09,Pop,Rock,Studio,8,0.056
ALB_1412,ART_0015,Dreams Key,2022,2024-10-18,Pop,,EP,12,0.281
ALB_1413,ART_0370,Distributed Interactive Function,2024,2026-04-27,Rock,Pop,Compilation,12,0.061
ALB_1414,ART_0648,Managed Local Moratorium,2001,2006-05-08,Country,,Live,12,0.064
ALB_1415,ART_0414,Streamlined Client-Driven Paradigm,2006,2018-01-23,Hip-Hop,,Studio,14,0.064
ALB_1416,ART_0141,Exclusive Client-Driven Function,2020,2025-01-26,Hip-Hop,,Studio,10,0.061
ALB_1417,ART_0352,Journey Way,2005,2017-04-09,R&B,Metal,Studio,8,0.054
ALB_1418,ART_0437,Storm Central,2012,2019-06-24,Rock,Jazz,EP,12,0.099
ALB_1419,ART_0362,Echo When,2023,2026-04-18,Rock,,Compilation,12,0.256
ALB_1420,ART_0307,Digitized Solution-Oriented Open System,2022,2026-02-25,Metal,Jazz,Live,12,0.061
ALB_1421,ART_0378,World Friend,2017,2019-10-17,Country,Pop,Compilation,12,0.089
ALB_1422,ART_0063,Circuit No,2017,2025-12-16,Electronic,Country,Studio,12,0.101
ALB_1423,ART_0608,Decentralized Contextually-Based Functionalities,2024,2026-04-27,Pop,Metal,Studio,12,0.128
ALB_1424,ART_0682,Life Child,2004,2020-11-10,R&B,Rock,Studio,8,0.07
ALB_1425,ART_0460,Virtual Foreground Installation,2018,2026-01-31,Classical,,Compilation,8,0.064
ALB_1426,ART_0586,Innovative Leadingedge Synergy,2021,2026-02-13,Rock,Indie,Studio,10,0.065
ALB_1427,ART_0410,Sharable User-Facing Focus Group,2007,2011-11-25,Electronic,Metal,Studio,14,0.096
ALB_1428,ART_0605,Ergonomic Bi-Directional Capacity,2010,2014-11-26,Classical,,Studio,12,0.118
ALB_1429,ART_0351,Journey Sound,2024,2026-04-27,Indie,,Compilation,16,0.06
ALB_1430,ART_0087,Journey Practice,2004,2011-08-28,Country,,Studio,14,0.067
ALB_1431,ART_0519,Re-Contextualized Reciprocal Emulation,2007,2019-06-16,R&B,,Studio,14,0.156
ALB_1432,ART_0050,Star During,2024,2026-04-27,Pop,Indie,Studio,8,0.115
ALB_1433,ART_0160,Multi-Channeled Attitude-Oriented Solution,2021,2025-08-28,Jazz,,Studio,12,0.365
ALB_1434,ART_0343,Devolved Motivating Portal,2011,2019-05-31,Electronic,,Studio,12,0.103
ALB_1435,ART_0351,Streamlined Holistic Contingency,2021,2025-11-15,Indie,,Live,12,0.068
ALB_1436,ART_0026,Time Million,2015,2021-08-01,R&B,,Live,12,0.082
ALB_1437,ART_0650,Journey Common,2024,2026-04-27,Indie,,Compilation,10,0.089
ALB_1438,ART_0161,Journey Alone,2015,2020-12-29,Hip-Hop,Rock,Studio,12,0.056
ALB_1439,ART_0201,Advanced Encompassing Installation,2019,2022-06-06,Pop,,Studio,10,0.078
ALB_1440,ART_0109,Synchronized Dedicated System Engine,2023,2025-07-09,Country,,Studio,14,0.095
ALB_1441,ART_0222,Enhanced Leadingedge Pricing Structure,2019,2023-10-08,Rock,,Compilation,10,0.059
ALB_1442,ART_0315,Edge Garden,2023,2026-03-09,Rock,,Studio,12,0.108
ALB_1443,ART_0146,Fully-Configurable Interactive Initiative,1998,2020-07-01,Hip-Hop,Classical,Studio,12,0.081
ALB_1444,ART_0623,Love Political,2019,2024-12-29,Pop,Rock,Studio,12,0.217
ALB_1445,ART_0131,Star Husband,2018,2024-08-21,Pop,,Studio,16,0.055
ALB_1446,ART_0352,Journey Indeed,2019,2024-05-17,R&B,Metal,Studio,12,0.063
ALB_1447,ART_0271,Stories Situation,2024,2026-04-27,R&B,,Compilation,16,0.083
ALB_1448,ART_0531,Public-Key Multi-Tasking Project,2019,2025-09-12,Hip-Hop,,Live,12,0.064
ALB_1449,ART_0480,Circuit Stop,2023,2025-05-10,Electronic,,Studio,12,0.096
ALB_1450,ART_0438,Customer-Focused Local Knowledgebase,2012,2024-03-29,Rock,,Studio,10,0.104
ALB_1451,ART_0621,Balanced Dynamic Model,2002,2016-02-25,Metal,R&B,EP,10,0.057
ALB_1452,ART_0237,User-Centric 6Thgeneration Open Architecture,2022,2025-02-03,Country,,EP,10,0.075
ALB_1453,ART_0480,Digital Southern,2022,2025-07-31,Electronic,,Studio,12,0.075
ALB_1454,ART_0437,Thunder Appear,2020,2023-01-29,Rock,Jazz,Studio,12,0.067
ALB_1455,ART_0030,Pulse Less,2024,2026-04-27,Electronic,,Studio,10,0.186
ALB_1456,ART_0457,Digital Fly,2000,2020-11-20,Electronic,,Studio,12,0.121
ALB_1457,ART_0267,Stories Feeling,2021,2024-09-13,Metal,Rock,Studio,14,0.094
ALB_1458,ART_0664,Thunder Knowledge,2021,2024-03-14,Rock,,Studio,10,0.096
ALB_1459,ART_0226,Time Wide,2024,2026-04-27,Classical,Hip-Hop,Live,16,0.072
ALB_1460,ART_0460,Journey Nation,2021,2026-01-11,Classical,,Studio,12,0.172
ALB_1461,ART_0309,Journey Major,2021,2025-10-22,Metal,R&B,EP,8,0.093
ALB_1462,ART_0381,Organized Background Success,2017,2022-10-28,Electronic,Hip-Hop,Studio,12,0.098
ALB_1463,ART_0137,Enterprise-Wide Zero-Defect Paradigm,2011,2025-07-05,R&B,,Studio,12,0.134
ALB_1464,ART_0402,Journey Safe,2001,2015-11-20,Metal,,Studio,16,0.063
ALB_1465,ART_0212,Stories Increase,2020,2023-12-22,Classical,,Studio,12,0.115
ALB_1466,ART_0651,Thunder Little,1999,2001-12-10,Rock,,Live,14,0.06
ALB_1467,ART_0069,Midnight Long,2005,2018-07-14,Jazz,Rock,Studio,12,0.066
ALB_1468,ART_0083,Stories Seem,2024,2026-04-27,Country,,Studio,14,0.065
ALB_1469,ART_0079,Blue Us,2023,2025-10-09,Jazz,Classical,Studio,10,0.312
ALB_1470,ART_0438,Function-Based Fresh-Thinking Solution,2015,2023-02-26,Rock,,Studio,16,0.131
ALB_1471,ART_0525,Universal Cohesive Structure,2015,2023-12-01,Pop,Indie,Live,14,0.094
ALB_1472,ART_0589,Cross-Group Bifurcated Strategy,1998,2012-01-01,Rock,,Studio,10,0.098
ALB_1473,ART_0540,Multi-Lateral Attitude-Oriented Moderator,2016,2023-12-23,Metal,Rock,Studio,10,0.079
ALB_1474,ART_0566,Upgradable Multimedia Pricing Structure,2020,2026-02-12,Indie,,Studio,10,0.207
ALB_1475,ART_0287,Love Human,2017,2023-03-04,Pop,,EP,14,0.074
ALB_1476,ART_0611,Balanced Zero Administration Concept,2006,2024-09-27,Electronic,,Studio,10,0.068
ALB_1477,ART_0623,Dreams Others,2020,2025-10-20,Pop,Rock,Live,8,0.059
ALB_1478,ART_0622,Distributed Cohesive Circuit,2023,2025-06-30,Pop,,Studio,14,0.11
ALB_1479,ART_0023,Universal Actuating Instruction Set,2019,2022-11-09,Hip-Hop,,Live,10,0.099
ALB_1480,ART_0562,Upgradable Zero Administration Knowledge User,2022,2024-11-23,Indie,,Studio,12,0.068
ALB_1481,ART_0134,Life Course,2024,2026-04-27,Country,,Studio,12,0.055
ALB_1482,ART_0404,De-Engineered Dedicated Ability,2018,2024-01-20,R&B,,Live,10,0.125
ALB_1483,ART_0437,Function-Based 24/7 Knowledgebase,2023,2025-10-25,Rock,Jazz,Studio,14,0.055
ALB_1484,ART_0646,Proactive Needs-Based Workforce,2019,2021-05-06,Metal,,Studio,16,0.095
ALB_1485,ART_0437,Proactive Disintermediate Data-Warehouse,2021,2025-01-31,Rock,Jazz,Studio,14,0.269
ALB_1486,ART_0623,Phased Logistical Installation,2022,2025-03-15,Pop,Rock,EP,14,0.071
ALB_1487,ART_0170,Stories Plant,2000,2016-09-20,Hip-Hop,,EP,8,0.061
ALB_1488,ART_0532,Storm Election,2024,2026-04-27,Rock,,Live,14,0.095
ALB_1489,ART_0126,Grass-Roots Regional Product,2020,2024-07-19,Indie,Pop,Compilation,10,0.118
ALB_1490,ART_0072,Expanded Actuating Contingency,2014,2017-10-19,Rock,Metal,Studio,14,0.078
ALB_1491,ART_0520,Streamlined Grid-Enabled Alliance,2001,2006-08-30,Jazz,,Studio,16,0.257
ALB_1492,ART_0467,Time Alone,2004,2019-08-29,R&B,Rock,Studio,8,0.056
ALB_1493,ART_0492,Love This,2024,2026-04-27,Pop,Metal,Studio,12,0.075
ALB_1494,ART_0146,World Glass,2017,2025-10-05,Hip-Hop,Classical,EP,8,0.097
ALB_1495,ART_0150,Business-Focused Bi-Directional Instruction Set,2022,2026-04-22,Rock,Classical,Studio,8,0.134
ALB_1496,ART_0528,Diverse Systematic Forecast,2023,2025-12-05,Indie,,Studio,8,0.059
ALB_1497,ART_0192,Team-Oriented Tangible Policy,2013,2021-08-12,Classical,Indie,Live,16,0.113
ALB_1498,ART_0649,Realigned Context-Sensitive Knowledgebase,2019,2025-01-24,Jazz,,Studio,14,0.078
ALB_1499,ART_0688,Multi-Lateral 5Thgeneration Array,2024,2026-04-27,Electronic,,Studio,12,0.068
ALB_1500,ART_0642,Inverse Holistic Implementation,2000,2022-01-02,Hip-Hop,,Studio,12,0.058
